timestamp,esgScore,governanceScore,environmentScore,socialScore,ticker,peer_group
2017-11-01,72.16,72.48,79.09,65.89,PEP,Food Products
2017-12-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-01-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-02-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-03-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-04-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-05-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-06-01,71.84,73.04,79.09,64.75,PEP,Food Products
2018-07-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-08-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-09-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-10-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-11-01,67.05,73.81,71.46,58.95,PEP,Food Products
2018-12-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-01-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-02-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-03-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-04-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-05-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-06-01,67.07,73.92,71.46,58.95,PEP,Food Products
2019-07-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-08-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-09-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-10-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-11-01,71.71,73.92,74.37,67.99,PEP,Food Products
2019-12-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-01-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-02-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-03-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-04-01,,,,,PEP,Food Products
2020-05-01,,,,,PEP,Food Products
2020-06-01,,,,,PEP,Food Products
2020-07-01,22.17,4.94,7.43,9.8,PEP,Food Products
2020-08-01,22.17,4.94,7.43,9.8,PEP,Food Products
2020-09-01,,,,,PEP,Food Products
2020-10-01,21.64,4.62,7.22,9.8,PEP,Food Products
2020-11-01,,,,,PEP,Food Products
2020-12-01,,,,,PEP,Food Products
2021-01-01,17.57,4.63,5.15,7.79,PEP,Food Products
2021-02-01,17.57,4.63,5.15,7.79,PEP,Food Products
2021-03-01,17.76,4.82,5.15,7.79,PEP,Food Products
2021-04-01,,,,,PEP,Food Products
2021-05-01,17.68,4.82,5.07,7.79,PEP,Food Products
2021-06-01,,,,,PEP,Food Products
2021-07-01,,,,,PEP,Food Products
2021-08-01,,,,,PEP,Food Products
2021-09-01,17.41,4.55,5.07,7.79,PEP,Food Products
2021-10-01,,,,,PEP,Food Products
2021-11-01,,,,,PEP,Food Products
2021-12-01,,,,,PEP,Food Products
2022-01-01,,,,,PEP,Food Products
2022-02-01,16.01,4.55,4.91,6.55,PEP,Food Products
2022-03-01,,,,,PEP,Food Products
2022-04-01,,,,,PEP,Food Products
2022-05-01,16.01,4.55,4.91,6.55,PEP,Food Products
2022-06-01,,,,,PEP,Food Products
2022-07-01,,,,,PEP,Food Products
2022-08-01,15.94,4.48,4.91,6.55,PEP,Food Products
2014-09-01,61.0,54.0,74.0,50.0,AMT,Real Estate
2014-10-01,61.0,54.0,74.0,50.0,AMT,Real Estate
2014-11-01,61.0,54.0,74.0,50.0,AMT,Real Estate
2014-12-01,61.0,54.0,74.0,50.0,AMT,Real Estate
2015-01-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-02-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-03-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-04-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-05-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-06-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-07-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-08-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-09-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-10-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-11-01,66.0,67.0,76.0,51.0,AMT,Real Estate
2015-12-01,68.0,68.0,79.0,55.0,AMT,Real Estate
2016-01-01,68.44,68.06,78.87,54.91,AMT,Real Estate
2016-02-01,68.44,68.06,78.87,54.91,AMT,Real Estate
2016-03-01,68.44,68.06,78.87,54.91,AMT,Real Estate
2016-04-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-05-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-06-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-07-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-08-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-09-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-10-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-11-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2016-12-01,65.33,62.46,78.88,50.13,AMT,Real Estate
2017-01-01,53.13,60.31,51.99,47.49,AMT,Real Estate
2017-02-01,53.13,60.31,51.99,47.49,AMT,Real Estate
2017-03-01,52.53,58.31,51.99,47.49,AMT,Real Estate
2017-04-01,52.53,58.31,51.99,47.49,AMT,Real Estate
2017-05-01,52.53,58.31,51.99,47.49,AMT,Real Estate
2017-06-01,52.53,58.31,51.99,47.49,AMT,Real Estate
2017-07-01,52.53,58.31,51.99,47.49,AMT,Real Estate
2017-08-01,52.53,58.31,51.99,47.49,AMT,Real Estate
2017-09-01,52.53,58.31,51.99,47.49,AMT,Real Estate
2017-10-01,53.33,57.31,53.98,48.47,AMT,Real Estate
2017-11-01,53.33,57.31,53.98,48.47,AMT,Real Estate
2017-12-01,53.33,57.31,53.98,48.47,AMT,Real Estate
2018-01-01,53.33,57.31,53.98,48.47,AMT,Real Estate
2018-02-01,53.33,57.31,53.98,48.47,AMT,Real Estate
2018-03-01,53.33,57.31,53.98,48.47,AMT,Real Estate
2018-04-01,53.35,57.31,53.98,48.56,AMT,Real Estate
2018-05-01,53.2,56.69,52.27,50.95,AMT,Real Estate
2018-06-01,53.2,56.69,52.27,50.95,AMT,Real Estate
2018-07-01,53.2,56.69,52.27,50.95,AMT,Real Estate
2018-08-01,53.2,56.69,52.27,50.95,AMT,Real Estate
2018-09-01,53.2,56.69,52.27,50.95,AMT,Real Estate
2018-10-01,53.2,56.69,52.27,50.95,AMT,Real Estate
2018-11-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2018-12-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-01-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-02-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-03-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-04-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-05-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-06-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-07-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-08-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-09-01,52.56,54.56,52.27,50.95,AMT,Real Estate
2019-10-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-11-01,52.86,55.56,52.27,50.95,AMT,Real Estate
2019-12-01,18.11,5.62,5.81,6.68,AMT,Real Estate
2020-01-01,18.11,5.62,5.81,6.68,AMT,Real Estate
2020-02-01,18.11,5.62,5.81,6.68,AMT,Real Estate
2020-03-01,18.11,5.62,5.81,6.68,AMT,Real Estate
2020-04-01,,,,,AMT,Real Estate
2020-05-01,,,,,AMT,Real Estate
2020-06-01,,,,,AMT,Real Estate
2020-07-01,18.06,5.57,5.81,6.68,AMT,Real Estate
2020-08-01,18.06,5.57,5.81,6.68,AMT,Real Estate
2020-09-01,,,,,AMT,Real Estate
2020-10-01,18.08,5.59,5.81,6.68,AMT,Real Estate
2020-11-01,,,,,AMT,Real Estate
2020-12-01,,,,,AMT,Real Estate
2021-01-01,12.48,4.96,3.73,3.78,AMT,Real Estate
2021-02-01,12.48,4.96,3.73,3.78,AMT,Real Estate
2021-03-01,12.48,4.96,3.73,3.78,AMT,Real Estate
2021-04-01,,,,,AMT,Real Estate
2021-05-01,12.33,4.81,3.73,3.78,AMT,Real Estate
2021-06-01,,,,,AMT,Real Estate
2021-07-01,,,,,AMT,Real Estate
2021-08-01,,,,,AMT,Real Estate
2021-09-01,12.33,4.81,3.73,3.78,AMT,Real Estate
2021-10-01,,,,,AMT,Real Estate
2021-11-01,,,,,AMT,Real Estate
2021-12-01,,,,,AMT,Real Estate
2022-01-01,,,,,AMT,Real Estate
2022-02-01,10.87,5.0,2.43,3.44,AMT,Real Estate
2022-03-01,,,,,AMT,Real Estate
2022-04-01,,,,,AMT,Real Estate
2022-05-01,10.87,5.0,2.43,3.44,AMT,Real Estate
2022-06-01,,,,,AMT,Real Estate
2022-07-01,,,,,AMT,Real Estate
2022-08-01,10.94,5.02,2.36,3.56,AMT,Real Estate
2014-09-01,58.0,69.0,63.0,49.0,UNH,Healthcare
2014-10-01,58.0,69.0,63.0,49.0,UNH,Healthcare
2014-11-01,58.0,69.0,63.0,49.0,UNH,Healthcare
2014-12-01,58.0,69.0,63.0,49.0,UNH,Healthcare
2015-01-01,62.0,77.0,63.0,51.0,UNH,Healthcare
2015-02-01,62.0,77.0,63.0,51.0,UNH,Healthcare
2015-03-01,61.0,77.0,63.0,50.0,UNH,Healthcare
2015-04-01,61.0,77.0,63.0,50.0,UNH,Healthcare
2015-05-01,61.0,77.0,63.0,50.0,UNH,Healthcare
2015-06-01,61.0,77.0,63.0,50.0,UNH,Healthcare
2015-07-01,61.0,77.0,63.0,50.0,UNH,Healthcare
2015-08-01,61.0,77.0,63.0,50.0,UNH,Healthcare
2015-09-01,61.0,76.0,63.0,50.0,UNH,Healthcare
2015-10-01,61.0,76.0,63.0,50.0,UNH,Healthcare
2015-11-01,61.0,76.0,63.0,50.0,UNH,Healthcare
2015-12-01,61.0,76.0,63.0,50.0,UNH,Healthcare
2016-01-01,68.36,77.96,73.68,59.0,UNH,Healthcare
2016-02-01,68.36,77.96,73.68,59.0,UNH,Healthcare
2016-03-01,68.36,77.96,73.68,59.0,UNH,Healthcare
2016-04-01,65.5,77.96,73.64,52.67,UNH,Healthcare
2016-05-01,64.51,74.67,73.64,52.67,UNH,Healthcare
2016-06-01,64.51,74.67,73.64,52.67,UNH,Healthcare
2016-07-01,64.51,74.67,73.64,52.67,UNH,Healthcare
2016-08-01,63.71,74.67,73.64,50.89,UNH,Healthcare
2016-09-01,63.71,74.67,73.64,50.89,UNH,Healthcare
2016-10-01,63.71,74.67,73.64,50.89,UNH,Healthcare
2016-11-01,63.71,74.67,73.64,50.89,UNH,Healthcare
2016-12-01,63.71,74.67,73.64,50.89,UNH,Healthcare
2017-01-01,63.24,73.92,72.47,50.99,UNH,Healthcare
2017-02-01,63.24,73.92,72.47,50.99,UNH,Healthcare
2017-03-01,60.26,72.93,70.13,46.33,UNH,Healthcare
2017-04-01,59.06,68.93,70.13,46.33,UNH,Healthcare
2017-05-01,59.35,68.93,71.3,46.33,UNH,Healthcare
2017-06-01,59.35,68.93,71.3,46.33,UNH,Healthcare
2017-07-01,59.35,68.93,71.3,46.33,UNH,Healthcare
2017-08-01,59.35,68.93,71.3,46.33,UNH,Healthcare
2017-09-01,59.35,68.93,71.3,46.33,UNH,Healthcare
2017-10-01,58.39,65.65,69.43,47.42,UNH,Healthcare
2017-11-01,58.39,65.65,69.43,47.42,UNH,Healthcare
2017-12-01,58.39,65.65,69.43,47.42,UNH,Healthcare
2018-01-01,58.39,65.65,69.43,47.42,UNH,Healthcare
2018-02-01,58.83,66.15,70.6,47.42,UNH,Healthcare
2018-03-01,58.83,66.15,70.6,47.42,UNH,Healthcare
2018-04-01,58.83,66.15,70.6,47.42,UNH,Healthcare
2018-05-01,62.31,67.14,74.1,52.55,UNH,Healthcare
2018-06-01,62.31,67.14,74.1,52.55,UNH,Healthcare
2018-07-01,62.31,67.14,74.1,52.55,UNH,Healthcare
2018-08-01,62.31,67.14,74.1,52.55,UNH,Healthcare
2018-09-01,62.31,67.14,74.1,52.55,UNH,Healthcare
2018-10-01,62.91,69.13,74.1,52.55,UNH,Healthcare
2018-11-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2018-12-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2019-01-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2019-02-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2019-03-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2019-04-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2019-05-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2019-06-01,62.55,67.94,74.1,52.55,UNH,Healthcare
2019-07-01,63.41,67.94,73.63,54.7,UNH,Healthcare
2019-08-01,63.41,67.94,73.63,54.7,UNH,Healthcare
2019-09-01,63.41,67.94,73.63,54.7,UNH,Healthcare
2019-10-01,63.41,67.94,73.63,54.7,UNH,Healthcare
2019-11-01,63.26,67.44,73.63,54.7,UNH,Healthcare
2019-12-01,20.82,6.05,0.03,14.74,UNH,Healthcare
2020-01-01,20.82,6.05,0.03,14.74,UNH,Healthcare
2020-02-01,20.82,6.05,0.03,14.74,UNH,Healthcare
2020-03-01,20.93,6.05,0.03,14.85,UNH,Healthcare
2020-04-01,,,,,UNH,Healthcare
2020-05-01,,,,,UNH,Healthcare
2020-06-01,,,,,UNH,Healthcare
2020-07-01,20.79,5.91,0.03,14.85,UNH,Healthcare
2020-08-01,20.79,5.91,0.03,14.85,UNH,Healthcare
2020-09-01,,,,,UNH,Healthcare
2020-10-01,21.15,5.76,0.03,15.36,UNH,Healthcare
2020-11-01,,,,,UNH,Healthcare
2020-12-01,,,,,UNH,Healthcare
2021-01-01,21.29,5.87,0.03,15.39,UNH,Healthcare
2021-02-01,21.29,5.87,0.03,15.39,UNH,Healthcare
2021-03-01,21.29,5.87,0.03,15.39,UNH,Healthcare
2021-04-01,,,,,UNH,Healthcare
2021-05-01,20.87,5.45,0.03,15.39,UNH,Healthcare
2021-06-01,,,,,UNH,Healthcare
2021-07-01,,,,,UNH,Healthcare
2021-08-01,,,,,UNH,Healthcare
2021-09-01,20.19,5.91,0.03,14.23,UNH,Healthcare
2021-10-01,,,,,UNH,Healthcare
2021-11-01,,,,,UNH,Healthcare
2021-12-01,,,,,UNH,Healthcare
2022-01-01,,,,,UNH,Healthcare
2022-02-01,17.44,5.89,0.03,11.52,UNH,Healthcare
2022-03-01,,,,,UNH,Healthcare
2022-04-01,,,,,UNH,Healthcare
2022-05-01,17.54,5.89,0.03,11.62,UNH,Healthcare
2022-06-01,,,,,UNH,Healthcare
2022-07-01,,,,,UNH,Healthcare
2022-08-01,17.54,5.89,0.03,11.62,UNH,Healthcare
2014-09-01,66.0,71.0,82.0,53.0,VZ,Telecommunication Services
2014-10-01,67.0,71.0,81.0,58.0,VZ,Telecommunication Services
2014-11-01,68.0,71.0,80.0,58.0,VZ,Telecommunication Services
2014-12-01,68.0,71.0,80.0,58.0,VZ,Telecommunication Services
2015-01-01,69.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-02-01,69.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-03-01,68.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-04-01,68.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-05-01,68.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-06-01,68.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-07-01,68.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-08-01,68.0,73.0,80.0,58.0,VZ,Telecommunication Services
2015-09-01,67.0,73.0,80.0,56.0,VZ,Telecommunication Services
2015-10-01,67.0,73.0,79.0,56.0,VZ,Telecommunication Services
2015-11-01,67.0,73.0,79.0,56.0,VZ,Telecommunication Services
2015-12-01,67.0,73.0,80.0,56.0,VZ,Telecommunication Services
2016-01-01,67.28,73.08,79.54,55.88,VZ,Telecommunication Services
2016-02-01,67.28,73.08,79.54,55.88,VZ,Telecommunication Services
2016-03-01,67.28,73.08,79.54,55.88,VZ,Telecommunication Services
2016-04-01,66.36,73.09,80.23,53.35,VZ,Telecommunication Services
2016-05-01,66.36,73.09,80.23,53.35,VZ,Telecommunication Services
2016-06-01,66.36,73.09,80.23,53.35,VZ,Telecommunication Services
2016-07-01,65.13,70.05,78.64,53.35,VZ,Telecommunication Services
2016-08-01,65.13,70.05,78.64,53.35,VZ,Telecommunication Services
2016-09-01,65.13,70.05,78.64,53.35,VZ,Telecommunication Services
2016-10-01,65.13,70.05,78.64,53.35,VZ,Telecommunication Services
2016-11-01,65.13,70.05,78.64,53.35,VZ,Telecommunication Services
2016-12-01,65.13,70.05,78.64,53.35,VZ,Telecommunication Services
2017-01-01,66.1,70.05,78.64,55.52,VZ,Telecommunication Services
2017-02-01,66.1,70.05,78.64,55.52,VZ,Telecommunication Services
2017-03-01,66.1,70.05,78.64,55.52,VZ,Telecommunication Services
2017-04-01,66.1,70.05,78.64,55.52,VZ,Telecommunication Services
2017-05-01,66.65,70.05,80.47,55.52,VZ,Telecommunication Services
2017-06-01,68.14,77.25,81.84,53.91,VZ,Telecommunication Services
2017-07-01,66.65,70.05,80.47,55.52,VZ,Telecommunication Services
2017-08-01,66.89,77.25,77.7,53.91,VZ,Telecommunication Services
2017-09-01,67.21,77.25,78.34,54.19,VZ,Telecommunication Services
2017-10-01,68.53,76.85,81.98,54.91,VZ,Telecommunication Services
2017-11-01,68.53,76.85,81.98,54.91,VZ,Telecommunication Services
2017-12-01,68.53,76.85,81.98,54.91,VZ,Telecommunication Services
2018-01-01,68.53,76.85,81.98,54.91,VZ,Telecommunication Services
2018-02-01,68.53,76.85,81.98,54.91,VZ,Telecommunication Services
2018-03-01,68.53,76.85,81.98,54.91,VZ,Telecommunication Services
2018-04-01,68.53,76.85,81.98,54.91,VZ,Telecommunication Services
2018-05-01,69.12,76.85,82.47,55.9,VZ,Telecommunication Services
2018-06-01,69.12,76.85,82.47,55.9,VZ,Telecommunication Services
2018-07-01,69.12,76.85,82.47,55.9,VZ,Telecommunication Services
2018-08-01,69.12,76.85,82.47,55.9,VZ,Telecommunication Services
2018-09-01,69.12,76.85,82.47,55.9,VZ,Telecommunication Services
2018-10-01,69.65,76.85,82.47,57.09,VZ,Telecommunication Services
2018-11-01,69.45,76.05,82.47,57.09,VZ,Telecommunication Services
2018-12-01,69.42,76.05,82.47,57.02,VZ,Telecommunication Services
2019-01-01,69.42,76.05,82.47,57.02,VZ,Telecommunication Services
2019-02-01,69.42,76.05,82.47,57.02,VZ,Telecommunication Services
2019-03-01,69.42,76.05,82.47,57.02,VZ,Telecommunication Services
2019-04-01,69.72,76.05,83.44,57.02,VZ,Telecommunication Services
2019-05-01,73.1,77.55,84.89,62.74,VZ,Telecommunication Services
2019-06-01,73.1,77.55,84.89,62.74,VZ,Telecommunication Services
2019-07-01,73.1,77.55,84.89,62.74,VZ,Telecommunication Services
2019-08-01,73.32,78.45,84.89,62.74,VZ,Telecommunication Services
2019-09-01,73.32,78.45,84.89,62.74,VZ,Telecommunication Services
2019-10-01,73.92,78.45,84.89,64.07,VZ,Telecommunication Services
2019-11-01,73.92,78.45,84.89,64.07,VZ,Telecommunication Services
2019-12-01,19.78,6.4,1.86,11.52,VZ,Telecommunication Services
