timestamp,esgScore,governanceScore,environmentScore,socialScore,ticker,peer_group
2018-02-01,54.84016666666668,62.10133333333333,52.1475,52.65883333333331,TGT,Retailing
2018-03-01,55.26150000000002,62.22599999999999,52.970499999999994,52.91416666666665,TGT,Retailing
2018-04-01,55.27916666666668,62.29933333333333,53.004999999999995,52.881666666666646,TGT,Retailing
2018-05-01,55.36116666666668,62.38083333333332,53.21566666666667,52.851333333333315,TGT,Retailing
2018-06-01,55.51566666666668,62.58333333333333,53.3455,52.99749999999998,TGT,Retailing
2018-07-01,54.99676470588238,61.9470588235294,52.55279411764705,52.791470588235285,TGT,Retailing
2018-08-01,55.39433333333337,62.47983333333333,53.13833333333333,52.93966666666666,TGT,Retailing
2018-09-01,55.6405,62.754999999999995,53.31283333333333,53.230666666666664,TGT,Retailing
2018-10-01,55.57899999999998,62.976333333333336,53.096166666666676,53.12916666666667,TGT,Retailing
2018-11-01,55.54616666666665,62.828,53.081833333333336,53.15166666666666,TGT,Retailing
2018-12-01,55.37966666666664,62.639833333333314,53.06116666666667,52.87116666666666,TGT,Retailing
2019-01-01,55.43066666666664,62.67816666666665,53.1315,52.913666666666664,TGT,Retailing
2019-02-01,55.393050847457594,62.67457627118642,53.03322033898306,52.90728813559321,TGT,Retailing
2019-03-01,55.41254237288132,62.54406779661015,53.1406779661017,52.9435593220339,TGT,Retailing
2019-04-01,55.44916666666665,62.25216666666665,53.00983333333333,53.332333333333345,TGT,Retailing
2019-05-01,55.42666666666664,62.21983333333333,53.06333333333334,53.24966666666667,TGT,Retailing
2019-06-01,55.4303333333333,62.1115,53.06333333333334,53.32716666666667,TGT,Retailing
2019-07-01,55.42499999999996,62.086499999999994,53.065000000000005,53.32716666666667,TGT,Retailing
2019-08-01,55.6152542372881,62.11033898305084,53.49338983050848,53.413050847457626,TGT,Retailing
2019-09-01,55.67542372881354,62.102542372881345,53.54915254237288,53.519322033898305,TGT,Retailing
2019-10-01,55.66389830508472,62.060169491525414,53.54915254237288,53.51711864406779,TGT,Retailing
2019-11-01,56.17728813559321,62.10830508474575,54.38745762711864,54.03745762711863,TGT,Retailing
2019-12-01,49.937936507936485,53.55813559322035,44.30118644067795,46.539999999999985,TGT,Retailing
2020-01-01,17.4965625,6.206333333333334,3.3055,8.043833333333335,TGT,Retailing
2020-02-01,17.315079365079363,6.128813559322034,3.2374576271186437,7.997627118644071,TGT,Retailing
2020-03-01,17.290000000000003,6.124915254237287,3.232881355932203,7.979491525423734,TGT,Retailing
2020-04-01,,,,,TGT,Retailing
2020-05-01,,,,,TGT,Retailing
2020-06-01,,,,,TGT,Retailing
2020-07-01,17.13936507936508,6.1249152542372896,3.0876271186440682,7.84762711864407,TGT,Retailing
2020-08-01,16.970158730158733,6.025762711864408,3.0786440677966107,7.77491525423729,TGT,Retailing
2020-09-01,16.982539682539684,6.021186440677968,3.061016949152543,7.810000000000001,TGT,Retailing
2020-10-01,16.761612903225807,5.948448275862069,3.092413793103449,7.61241379310345,TGT,Retailing
2020-11-01,,,,,TGT,Retailing
2020-12-01,,,,,TGT,Retailing
2021-01-01,16.595555555555563,5.918135593220337,3.001186440677967,7.5218644067796605,TGT,Retailing
2021-02-01,16.570000000000004,5.897627118644066,2.998813559322035,7.516949152542372,TGT,Retailing
2021-03-01,16.511774193548383,5.8777586206896535,2.9986206896551733,7.463448275862067,TGT,Retailing
2021-04-01,,,,,TGT,Retailing
2021-05-01,16.646885245901636,5.895178571428569,2.990000000000001,7.539821428571427,TGT,Retailing
2021-06-01,,,,,TGT,Retailing
2021-07-01,,,,,TGT,Retailing
2021-08-01,,,,,TGT,Retailing
2021-09-01,16.44684210526315,5.674615384615384,3.0690384615384616,7.426346153846154,TGT,Retailing
2021-10-01,,,,,TGT,Retailing
2021-11-01,,,,,TGT,Retailing
2021-12-01,,,,,TGT,Retailing
2022-01-01,,,,,TGT,Retailing
2022-02-01,16.339298245614042,5.574705882352942,2.9076470588235295,7.575490196078431,TGT,Retailing
2022-03-01,,,,,TGT,Retailing
2022-04-01,,,,,TGT,Retailing
2022-05-01,16.39315789473685,5.512156862745097,2.918627450980392,7.6872549019607845,TGT,Retailing
2022-06-01,,,,,TGT,Retailing
2022-07-01,,,,,TGT,Retailing
2022-08-01,16.178148148148146,5.406666666666665,2.86,7.676875000000002,TGT,Retailing
2014-09-01,60.41975308641975,65.54320987654322,59.72839506172839,57.82716049382716,PEP,Food Products
2014-10-01,60.78313253012048,65.81927710843374,60.01204819277108,58.28915662650602,PEP,Food Products
2014-11-01,60.7710843373494,65.71084337349397,60.01204819277108,58.373493975903614,PEP,Food Products
2014-12-01,60.855421686746986,65.60240963855422,60.06024096385542,58.55421686746988,PEP,Food Products
2015-01-01,61.08433734939759,65.79518072289157,60.40963855421687,58.78313253012048,PEP,Food Products
2015-02-01,60.88235294117647,65.54117647058824,60.188235294117646,58.65882352941176,PEP,Food Products
2015-03-01,60.741176470588236,65.56470588235294,59.77647058823529,58.67058823529412,PEP,Food Products
2015-04-01,60.96470588235294,65.70588235294117,59.976470588235294,58.95294117647059,PEP,Food Products
2015-05-01,60.976470588235294,65.6470588235294,59.89411764705882,59.05882352941177,PEP,Food Products
2015-06-01,60.95294117647059,65.50588235294117,59.976470588235294,58.96470588235294,PEP,Food Products
2015-07-01,60.825581395348834,65.25581395348837,60.0,58.81395348837209,PEP,Food Products
2015-08-01,60.895348837209305,65.15116279069767,60.127906976744185,58.98837209302326,PEP,Food Products
2015-09-01,60.97674418604651,65.17441860465117,60.36046511627907,58.94186046511628,PEP,Food Products
2015-10-01,61.235955056179776,65.0,60.8876404494382,59.146067415730336,PEP,Food Products
2015-11-01,61.157303370786515,64.98876404494382,60.79775280898876,59.0,PEP,Food Products
2015-12-01,61.53846153846154,65.49450549450549,61.252747252747255,59.24175824175824,PEP,Food Products
2016-01-01,61.558791208791234,65.50637362637363,61.32692307692311,59.29417582417584,PEP,Food Products
2016-02-01,61.537142857142875,65.54802197802198,61.3747252747253,59.1724175824176,PEP,Food Products
2016-03-01,61.51989010989013,65.48593406593407,61.3747252747253,59.168021978022,PEP,Food Products
2016-04-01,60.27010989010988,65.6901098901099,60.89747252747254,56.3303296703297,PEP,Food Products
2016-05-01,60.24362637362636,65.71703296703296,60.798461538461545,56.334285714285734,PEP,Food Products
2016-06-01,60.211648351648336,65.83318681318681,60.66197802197803,56.30120879120881,PEP,Food Products
2016-07-01,60.120109890109866,65.81054945054947,60.41516483516481,56.30340659340662,PEP,Food Products
2016-08-01,59.927032967032964,65.55626373626376,60.32956043956042,56.05494505494509,PEP,Food Products
2016-09-01,59.90076923076922,65.74109890109891,60.223076923076896,55.96681318681322,PEP,Food Products
2016-10-01,59.738791208791206,65.72802197802197,60.0862637362637,55.69032967032969,PEP,Food Products
2016-11-01,59.74472527472527,65.77472527472528,60.038791208791174,55.716813186813205,PEP,Food Products
2016-12-01,59.7576923076923,65.77626373626376,60.01439560439557,55.769890109890135,PEP,Food Products
2017-01-01,59.7070652173913,65.24771739130435,60.14163043478263,55.863695652173924,PEP,Food Products
2017-02-01,59.70086956521739,65.24771739130435,60.14163043478263,55.84826086956523,PEP,Food Products
2017-03-01,59.94326086956521,65.3383695652174,60.542608695652184,56.047065217391314,PEP,Food Products
2017-04-01,60.09204301075266,65.6337634408602,60.599784946236575,56.18408602150537,PEP,Food Products
2017-05-01,60.737582417582395,66.07692307692308,61.30076923076923,56.907472527472535,PEP,Food Products
2017-06-01,60.82384615384615,65.98373626373626,61.30428571428571,57.17835164835165,PEP,Food Products
2017-07-01,60.85901098901098,66.11362637362639,61.3153846153846,57.175054945054946,PEP,Food Products
2017-08-01,61.00879120879119,66.22296703296705,61.37802197802196,57.42604395604395,PEP,Food Products
2017-09-01,61.10681318681317,66.11153846153847,61.539670329670315,57.59890109890111,PEP,Food Products
2017-10-01,60.46797752808988,62.84471910112361,62.10460674157305,57.549887640449434,PEP,Food Products
2017-11-01,60.67011111111112,62.93633333333335,62.40455555555556,57.73599999999999,PEP,Food Products
2017-12-01,60.717555555555556,62.953888888888905,62.524222222222235,57.73799999999998,PEP,Food Products
2018-01-01,60.73666666666667,62.87688888888889,62.64577777777779,57.72733333333331,PEP,Food Products
2018-02-01,60.76366666666667,62.88600000000002,62.64744444444448,57.78766666666666,PEP,Food Products
2018-03-01,60.762,62.91133333333336,62.693555555555584,57.72744444444443,PEP,Food Products
2018-04-01,60.6398901098901,62.95813186813189,62.59483516483519,57.479780219780196,PEP,Food Products
2018-05-01,60.63483516483515,62.92758241758244,62.54967032967034,57.526153846153825,PEP,Food Products
2018-06-01,60.72615384615383,63.15824175824177,62.70131868131869,57.478131868131854,PEP,Food Products
2018-07-01,60.793301886792435,63.45188679245285,62.78226415094338,57.39169811320752,PEP,Food Products
2018-08-01,60.80593406593406,63.57065934065935,62.67516483516483,57.442857142857136,PEP,Food Products
2018-09-01,60.889120879120874,63.853956043956046,62.822857142857124,57.344175824175814,PEP,Food Products
2018-10-01,60.91857142857144,63.80428571428572,62.96934065934066,57.320769230769216,PEP,Food Products
2018-11-01,60.923076923076934,63.58164835164835,63.11274725274725,57.34516483516482,PEP,Food Products
2018-12-01,60.89544444444444,63.84944444444442,62.828444444444436,57.35822222222221,PEP,Food Products
2019-01-01,60.9728888888889,63.89811111111109,62.720444444444425,57.61588888888888,PEP,Food Products
2019-02-01,61.011222222222244,63.6971111111111,62.892333333333305,57.68677777777777,PEP,Food Products
2019-03-01,61.09384615384617,63.78626373626374,62.93527472527472,57.80021978021978,PEP,Food Products
2019-04-01,61.205955056179796,63.60977528089887,63.18370786516852,57.97404494382023,PEP,Food Products
2019-05-01,61.25853932584271,63.65741573033707,63.66617977528089,57.653483146067416,PEP,Food Products
2019-06-01,61.168222222222234,63.63711111111109,63.645111111111085,57.45855555555554,PEP,Food Products
2019-07-01,61.21077777777779,63.69466666666665,63.56433333333332,57.5992222222222,PEP,Food Products
2019-08-01,61.50777777777778,63.85344444444444,63.73688888888888,58.0911111111111,PEP,Food Products
2019-09-01,61.5686666666667,63.816666666666656,63.74033333333333,58.263444444444445,PEP,Food Products
2019-10-01,61.576444444444476,63.633444444444436,63.81733333333334,58.330222222222226,PEP,Food Products
2019-11-01,62.09177777777779,64.06411111111113,64.28122222222223,58.94388888888891,PEP,Food Products
2019-12-01,53.729574468085104,52.482527472527494,51.324615384615406,48.33318681318684,PEP,Food Products
2020-01-01,29.129148936170196,6.761648351648352,10.09967032967033,12.11186813186813,PEP,Food Products
2020-02-01,29.122340425531906,6.775714285714285,10.112857142857143,12.077912087912088,PEP,Food Products
2020-03-01,29.004787234042546,6.777692307692307,10.08065934065934,11.980439560439558,PEP,Food Products
2020-04-01,,,,,PEP,Food Products
2020-05-01,,,,,PEP,Food Products
2020-06-01,,,,,PEP,Food Products
2020-07-01,28.79978723404254,6.695934065934067,10.021208791208785,11.874835164835162,PEP,Food Products
2020-08-01,28.640425531914882,6.67879120879121,9.92395604395604,11.824725274725271,PEP,Food Products
2020-09-01,28.587553191489352,6.666153846153846,9.916043956043952,11.787472527472525,PEP,Food Products
2020-10-01,28.476315789473674,6.629347826086955,9.90423913043478,11.705326086956525,PEP,Food Products
2020-11-01,,,,,PEP,Food Products
2020-12-01,,,,,PEP,Food Products
2021-01-01,27.888105263157893,6.5375,9.711304347826086,11.413260869565223,PEP,Food Products
2021-02-01,27.863473684210522,6.520543478260871,9.71673913043478,11.39880434782609,PEP,Food Products
2021-03-01,27.711157894736846,6.481630434782607,9.68467391304348,11.312500000000002,PEP,Food Products
2021-04-01,,,,,PEP,Food Products
2021-05-01,27.77715789473684,6.4648913043478275,9.72967391304348,11.34076086956522,PEP,Food Products
2021-06-01,,,,,PEP,Food Products
2021-07-01,,,,,PEP,Food Products
2021-08-01,,,,,PEP,Food Products
2021-09-01,27.826413043478258,6.512159090909091,9.869772727272727,11.2075,PEP,Food Products
2021-10-01,,,,,PEP,Food Products
2021-11-01,,,,,PEP,Food Products
2021-12-01,,,,,PEP,Food Products
2022-01-01,,,,,PEP,Food Products
2022-02-01,27.795212765957434,6.4303333333333335,10.150555555555558,10.959222222222223,PEP,Food Products
2022-03-01,,,,,PEP,Food Products
2022-04-01,,,,,PEP,Food Products
2022-05-01,28.063695652173905,6.393932584269662,10.497078651685394,10.959662921348311,PEP,Food Products
2022-06-01,,,,,PEP,Food Products
2022-07-01,,,,,PEP,Food Products
2022-08-01,27.763636363636376,6.332840909090908,10.513977272727272,10.916022727272722,PEP,Food Products
2014-09-01,57.386138613861384,56.98019801980198,57.92079207920792,57.0990099009901,AMT,Real Estate
2014-10-01,57.627450980392155,57.05882352941177,58.30392156862745,57.294117647058826,AMT,Real Estate
2014-11-01,57.76470588235294,57.11764705882353,58.568627450980394,57.3921568627451,AMT,Real Estate
2014-12-01,57.88235294117647,57.13725490196079,58.72549019607843,57.51960784313726,AMT,Real Estate
2015-01-01,58.27450980392157,57.411764705882355,59.13725490196079,57.94117647058823,AMT,Real Estate
2015-02-01,58.31372549019608,57.411764705882355,59.18627450980392,58.01960784313726,AMT,Real Estate
2015-03-01,58.14705882352941,56.970588235294116,59.31372549019608,57.84313725490196,AMT,Real Estate
2015-04-01,58.21568627450981,56.950980392156865,59.38235294117647,57.970588235294116,AMT,Real Estate
2015-05-01,58.333333333333336,57.07843137254902,59.588235294117645,57.96078431372549,AMT,Real Estate
2015-06-01,58.3921568627451,57.01960784313726,59.80392156862745,57.990196078431374,AMT,Real Estate
2015-07-01,58.15841584158416,56.772277227722775,59.504950495049506,57.82178217821782,AMT,Real Estate
2015-08-01,58.0990099009901,56.9009900990099,59.039603960396036,58.039603960396036,AMT,Real Estate
2015-09-01,58.10891089108911,56.92079207920792,59.039603960396036,58.05940594059406,AMT,Real Estate
2015-10-01,58.12621359223301,57.0,59.0,58.116504854368934,AMT,Real Estate
2015-11-01,58.38834951456311,57.25242718446602,59.23300970873787,58.44660194174757,AMT,Real Estate
2015-12-01,58.25471698113208,57.31132075471698,59.25471698113208,57.89622641509434,AMT,Real Estate
2016-01-01,58.336603773584926,57.43726415094336,59.386698113207586,57.836132075471696,AMT,Real Estate
2016-02-01,58.41330188679247,57.42792452830185,59.56490566037739,57.863018867924524,AMT,Real Estate
2016-03-01,58.420943396226434,57.380943396226385,59.59207547169815,57.89962264150943,AMT,Real Estate
2016-04-01,57.89311320754718,59.083207547169785,59.72094339622643,54.25981132075471,AMT,Real Estate
2016-05-01,57.91528301886794,59.177641509433926,59.711698113207554,54.251509433962255,AMT,Real Estate
2016-06-01,57.970283018867946,59.337358490566004,59.60716981132075,54.41528301886792,AMT,Real Estate
2016-07-01,57.74314285714287,59.31961904761901,59.20371428571429,54.21361904761905,AMT,Real Estate
2016-08-01,57.850761904761924,59.56942857142854,59.174571428571426,54.36190476190477,AMT,Real Estate
2016-09-01,57.87657142857144,59.474285714285685,59.26428571428571,54.42476190476191,AMT,Real Estate
2016-10-01,57.908365384615394,59.50307692307688,59.290769230769236,54.46653846153846,AMT,Real Estate
2016-11-01,57.709722222222254,59.32537037037034,59.2025,54.100092592592596,AMT,Real Estate
2016-12-01,57.85583333333336,59.45490740740739,59.330370370370375,54.28731481481482,AMT,Real Estate
2017-01-01,57.965229357798215,60.261559633027545,59.128440366972484,54.12146788990826,AMT,Real Estate
2017-02-01,57.965229357798215,60.261559633027545,59.128440366972484,54.12146788990826,AMT,Real Estate
2017-03-01,58.197614678899136,60.49330275229359,59.38183486238534,54.325504587155976,AMT,Real Estate
2017-04-01,58.210733944954164,60.38678899082569,59.46009174311929,54.371192660550456,AMT,Real Estate
2017-05-01,58.549724770642236,60.623027522935786,59.830091743119276,54.7705504587156,AMT,Real Estate
2017-06-01,58.64412844036701,60.612935779816524,60.01238532110092,54.852110091743114,AMT,Real Estate
2017-07-01,58.63431192660554,60.572110091743134,60.01238532110092,54.86064220183486,AMT,Real Estate
2017-08-01,58.87733944954131,60.9033027522936,60.292660550458734,54.965504587155955,AMT,Real Estate
2017-09-01,59.12678899082571,60.60522935779819,60.86880733944957,55.32688073394494,AMT,Real Estate
2017-10-01,58.726388888888906,59.436203703703676,61.14796296296295,54.80749999999999,AMT,Real Estate
2017-11-01,58.77963302752295,59.515229357798134,61.22889908256879,54.798073394495404,AMT,Real Estate
2017-12-01,58.703211009174325,59.48788990825685,61.116238532110074,54.72045871559631,AMT,Real Estate
2018-01-01,58.826788990825705,59.52541284403667,61.21853211009172,54.9426605504587,AMT,Real Estate
2018-02-01,58.70045454545456,59.48154545454544,61.02981818181816,54.83054545454544,AMT,Real Estate
2018-03-01,58.95706422018351,59.65201834862385,61.28972477064219,55.154587155963284,AMT,Real Estate
2018-04-01,58.94688073394497,59.63550458715596,61.05944954128438,55.44440366972475,AMT,Real Estate
2018-05-01,59.12642201834864,59.728899082568795,61.274220183486236,55.66256880733941,AMT,Real Estate
2018-06-01,59.16128440366973,59.69715596330274,61.354495412844045,55.70403669724767,AMT,Real Estate
2018-07-01,59.13717948717948,59.49743589743587,61.328717948717944,55.858205128205086,AMT,Real Estate
2018-08-01,59.44513761467889,59.9034862385321,61.486972477064235,56.2661467889908,AMT,Real Estate
2018-09-01,59.870363636363635,60.2260909090909,61.994818181818204,56.683727272727246,AMT,Real Estate
2018-10-01,59.750183486238555,60.03440366972477,61.88871559633031,56.616330275229345,AMT,Real Estate
2018-11-01,59.66321100917432,59.84064220183489,61.887431192660586,56.52229357798163,AMT,Real Estate
2018-12-01,59.61155963302751,59.902844036697275,61.73935779816518,56.48522935779814,AMT,Real Estate
2019-01-01,59.617592592592594,59.91703703703706,61.70500000000005,56.53703703703702,AMT,Real Estate
2019-02-01,59.63564814814814,59.81888888888892,61.6794444444445,56.73009259259258,AMT,Real Estate
2019-03-01,59.563425925925905,59.94111111111114,61.54166666666669,56.55009259259256,AMT,Real Estate
2019-04-01,59.54018348623852,60.02651376146792,61.44431192660553,56.51633027522933,AMT,Real Estate
2019-05-01,59.84954128440365,60.44009174311928,61.74660550458718,56.731743119266035,AMT,Real Estate
2019-06-01,59.63648148148147,60.089907407407445,61.504444444444474,56.695185185185174,AMT,Real Estate
2019-07-01,59.76879629629626,60.1728703703704,61.58861111111114,56.94129629629629,AMT,Real Estate
2019-08-01,60.21100917431191,60.58834862385323,61.88330275229361,57.60660550458714,AMT,Real Estate
2019-09-01,60.45559633027521,60.6433027522936,62.34926605504589,57.74678899082566,AMT,Real Estate
2019-10-01,60.64559633027522,61.02807339449544,62.32862385321102,58.0218348623853,AMT,Real Estate
2019-11-01,61.15759259259261,61.49203703703705,62.921481481481486,58.47379629629628,AMT,Real Estate
2019-12-01,58.84444444444445,59.35420560747662,58.89280373831775,57.08102803738314,AMT,Real Estate
2020-01-01,16.972592592592598,6.957383177570095,4.3792523364486,5.605233644859813,AMT,Real Estate
2020-02-01,17.010462962962965,6.959813084112151,4.382523364485984,5.637757009345794,AMT,Real Estate
2020-03-01,16.96990740740741,6.945046728971966,4.352616822429908,5.641682242990655,AMT,Real Estate
2020-04-01,,,,,AMT,Real Estate
2020-05-01,,,,,AMT,Real Estate
2020-06-01,,,,,AMT,Real Estate
2020-07-01,16.738888888888884,6.824766355140187,4.28841121495327,5.5939252336448595,AMT,Real Estate
2020-08-01,16.544629629629622,6.738785046728972,4.230560747663551,5.541121495327102,AMT,Real Estate
2020-09-01,16.247037037037032,6.63579439252336,4.138504672897196,5.43644859813084,AMT,Real Estate
2020-10-01,16.06092592592592,6.556203703703699,4.0975,5.425462962962961,AMT,Real Estate
2020-11-01,,,,,AMT,Real Estate
2020-12-01,,,,,AMT,Real Estate
2021-01-01,15.583055555555559,6.397850467289717,3.9729906542056064,5.181214953271024,AMT,Real Estate
2021-02-01,15.440000000000005,6.353396226415093,3.9516981132075464,5.123018867924527,AMT,Real Estate
2021-03-01,15.244537037037041,6.28566037735849,3.9533018867924516,4.990283018867923,AMT,Real Estate
2021-04-01,,,,,AMT,Real Estate
2021-05-01,14.92166666666667,6.16509433962264,3.859150943396225,4.876132075471698,AMT,Real Estate
2021-06-01,,,,,AMT,Real Estate
2021-07-01,,,,,AMT,Real Estate
2021-08-01,,,,,AMT,Real Estate
2021-09-01,14.517047619047618,6.03549019607843,3.7637254901960766,4.675098039215686,AMT,Real Estate
2021-10-01,,,,,AMT,Real Estate
2021-11-01,,,,,AMT,Real Estate
2021-12-01,,,,,AMT,Real Estate
2022-01-01,,,,,AMT,Real Estate
2022-02-01,14.254444444444445,6.015142857142855,3.7315238095238086,4.468095238095238,AMT,Real Estate
2022-03-01,,,,,AMT,Real Estate
2022-04-01,,,,,AMT,Real Estate
2022-05-01,14.172264150943395,6.075490196078429,3.6768627450980396,4.363333333333333,AMT,Real Estate
2022-06-01,,,,,AMT,Real Estate
2022-07-01,,,,,AMT,Real Estate
2022-08-01,14.004326923076919,6.074851485148514,3.650594059405941,4.222673267326733,AMT,Real Estate
2014-09-01,58.267857142857146,61.82142857142857,60.875,54.410714285714285,UNH,Healthcare
2014-10-01,58.375,61.875,61.017857142857146,54.517857142857146,UNH,Healthcare
2014-11-01,58.357142857142854,61.839285714285715,61.017857142857146,54.517857142857146,UNH,Healthcare
2014-12-01,58.32142857142857,61.839285714285715,61.017857142857146,54.464285714285715,UNH,Healthcare
2015-01-01,58.875,61.80357142857143,61.67857142857143,55.32142857142857,UNH,Healthcare
2015-02-01,58.875,61.767857142857146,61.67857142857143,55.32142857142857,UNH,Healthcare
2015-03-01,58.714285714285715,61.785714285714285,61.44642857142857,55.035714285714285,UNH,Healthcare
2015-04-01,58.80357142857143,62.035714285714285,61.589285714285715,55.017857142857146,UNH,Healthcare
2015-05-01,58.482142857142854,61.767857142857146,61.464285714285715,54.535714285714285,UNH,Healthcare
2015-06-01,58.410714285714285,61.839285714285715,61.625,54.25,UNH,Healthcare
2015-07-01,58.375,61.767857142857146,61.57142857142857,54.25,UNH,Healthcare
2015-08-01,58.32142857142857,61.464285714285715,61.67857142857143,54.267857142857146,UNH,Healthcare
2015-09-01,58.339285714285715,61.464285714285715,61.732142857142854,54.285714285714285,UNH,Healthcare
2015-10-01,58.6140350877193,61.36842105263158,61.85964912280702,54.8421052631579,UNH,Healthcare
2015-11-01,58.75438596491228,61.54385964912281,61.89473684210526,55.01754385964912,UNH,Healthcare
2015-12-01,58.706896551724135,61.793103448275865,61.672413793103445,55.03448275862069,UNH,Healthcare
2016-01-01,58.78689655172414,61.80551724137929,61.78379310344829,55.111206896551735,UNH,Healthcare
2016-02-01,58.879482758620696,61.79948275862067,61.597758620689675,55.42362068965518,UNH,Healthcare
2016-03-01,59.02172413793104,61.77499999999999,61.954482758620706,55.55758620689657,UNH,Healthcare
2016-04-01,57.637586206896536,61.28275862068966,62.016896551724145,52.777068965517245,UNH,Healthcare
2016-05-01,57.59948275862068,61.228448275862085,61.968793103448284,52.755,UNH,Healthcare
2016-06-01,57.48396551724137,61.08603448275865,61.90258620689656,52.62844827586208,UNH,Healthcare
2016-07-01,57.416206896551714,60.9941379310345,61.60379310344828,52.705000000000005,UNH,Healthcare
2016-08-01,57.383965517241364,61.14775862068967,61.60379310344828,52.530344827586205,UNH,Healthcare
2016-09-01,57.2786440677966,61.125593220339,61.50203389830509,52.36728813559322,UNH,Healthcare
2016-10-01,57.49706896551722,61.386551724137945,61.402068965517245,52.73448275862068,UNH,Healthcare
2016-11-01,57.48,61.56644067796611,61.507118644067795,52.51796610169491,UNH,Healthcare
2016-12-01,57.409661016949144,61.56644067796611,61.45796610169492,52.3893220338983,UNH,Healthcare
2017-01-01,57.51508474576271,60.9993220338983,61.566101694915254,52.941864406779665,UNH,Healthcare
2017-02-01,57.48203389830508,60.9993220338983,61.566101694915254,52.868305084745764,UNH,Healthcare
2017-03-01,57.55220338983052,61.31999999999999,61.6106779661017,52.78610169491525,UNH,Healthcare
2017-04-01,57.450677966101686,61.14050847457627,61.6377966101695,52.66491525423728,UNH,Healthcare
